playerName,competitions,teamName
Tchê Tchê,"['Copa do Brasil', 'Série A']",São Paulo FC
Robert Arboleda,"['Copa do Brasil', 'Série A']",São Paulo FC
Bruno Alves,"['Copa do Brasil', 'Série A']",São Paulo FC
Reinaldo,"['Copa do Brasil', 'Série A']",São Paulo FC
Anderson Martins,"['Copa do Brasil', 'Série A']",São Paulo FC
Bruno Peres,"['Copa do Brasil', 'Série A']",São Paulo FC
Dani Alves,"['Copa do Brasil', 'Série A']",São Paulo FC
Igor Vinícius,"['Copa do Brasil', 'Série A']",São Paulo FC
Lucas Kal,"['Copa do Brasil', 'Série A']",São Paulo FC
Lucão,"['Copa do Brasil', 'Série A']",São Paulo FC
Luan,"['Copa do Brasil', 'Série A']",São Paulo FC
Walce Costa,"['Copa do Brasil', 'Série A']",São Paulo FC
Felipe Rodrigues,"['Copa do Brasil', 'Série A']",São Paulo FC
Marcos Calazans,"['Copa do Brasil', 'Série A']",São Paulo FC
Raniel,"['Copa do Brasil', 'Série A']",São Paulo FC
Vitor,"['Copa do Brasil', 'Série A']",São Paulo FC
Lucas Fernandes,"['Copa do Brasil', 'Série A']",São Paulo FC
Jucilei,"['Copa do Brasil', 'Série A']",São Paulo FC
Húdson,"['Copa do Brasil', 'Série A']",São Paulo FC
Helio Junio,"['Copa do Brasil', 'Série A']",São Paulo FC
Éverton,"['Copa do Brasil', 'Série A']",São Paulo FC
Léo,"['Copa do Brasil', 'Série A']",São Paulo FC
Everton Felipe,"['Copa do Brasil', 'Série A']",São Paulo FC
Willian Farias,"['Copa do Brasil', 'Série A']",São Paulo FC
Pablo Felipe,"['Copa do Brasil', 'Série A']",São Paulo FC
Hernanes,"['Copa do Brasil', 'Série A']",São Paulo FC
João Rojas,"['Copa do Brasil', 'Série A']",São Paulo FC
Igor Gomes,"['Copa do Brasil', 'Série A']",São Paulo FC
Jonas,"['Copa do Brasil', 'Série A']",São Paulo FC
Liziero,"['Copa do Brasil', 'Série A']",São Paulo FC
Alexandre Pato,"['Copa do Brasil', 'Série A']",São Paulo FC
Gonzalo Carneiro Méndez,"['Copa do Brasil', 'Série A']",São Paulo FC
Antony,"['Copa do Brasil', 'Série A']",São Paulo FC
Biro Biro,"['Copa do Brasil', 'Série A']",São Paulo FC
Cuca,"['Copa do Brasil', 'Série A']",São Paulo FC
Anderson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Douglas,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Fernando Augusto,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Fabrício,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Juninho,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Moisés,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Ezequiel,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Rodrigo Becão,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Lucas Fonseca,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Jackson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Nino Paraíba,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Ernando,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Marllon,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Giovanni,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Wanderson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Xandão,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Mayk,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Ignácio,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Douglas Borel,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Jaques,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Alejandro Guerra,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Shaylon,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Marco Antônio,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Elton,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Gregore,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Élber,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
João Pedro,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Flávio,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Ronaldo,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Fernando Madeiros,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Yuri,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Iago,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Willean Lepo,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Eric Ramires,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Caíque,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Max,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Caio Mello,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Dimitri,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Edson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Clayton,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Arthur Caíke,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Felipinho,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Rogério,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Lucca,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Fernandão,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Gilberto,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Fernandinho,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Geovane Itinga,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Uéslei Júnior,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Gabriel Esteves,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Artur,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Roger Machado,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",EC Bahia
Cássio,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Walter,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Caíque,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Filipe,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Manoel,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Fágner,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Henrique Adriano,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Míchel,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Danilo Avelar,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Carlos,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Gil,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Bruno Méndez,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Lucas Piton,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Junior Sornoza,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Ramiro,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Régis,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Jádson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Gabriel,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Pedrinho,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Clayson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Renê Júnior,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Mateus Vital,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Ralf,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Everaldo,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Júnior Urso,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Ángelo Araos,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Matheus Jesus,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Gustavo,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Vágner Love,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Mauro Boselli,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Janderson,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Fábio Carille,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
João Victor,"['Copa Sudamericana', 'Copa do Brasil', 'Série A']",SC Corinthians Paulista
Sidão,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
João Pedro,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Fernando Miguel,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Alexander,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Oswaldo Henríquez,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Cláudio Winck,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Henrique,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Breno,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Ramon,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Ricardo,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Werley,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Leandro Castán,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Miranda,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Rodrigo Fernandes,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Danilo Barcelos,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Raúl Cáceres,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Kainandro,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Vanderlei Luxemburgo,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Ulisses,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Fellipe Bastos,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Andrey,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Bruno Silva,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Raul,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Lucas Mineiro,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Yan Sasse,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Bruno César,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Marcos Júnior,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Rafael França,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Dudu,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Bruno Ritter,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Marquinho,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Caio Lopes,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Richard,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Valdívia,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Yago Pikachu,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Rossi,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Ribamar,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Maximiliano López,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Moresche,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Lucas Santos,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Vinícius Araújo,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Marrony,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Tiago Reis,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Talles Magno,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Vinícius Paiva,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Marcos Valadares,"['Copa do Brasil', 'Série A']",CR Vasco da Gama
Gabriel Batista,"['Copa do Brasil', 'Série A']",CR Flamengo
Diego Alves,"['Copa do Brasil', 'Série A']",CR Flamengo
César,"['Copa do Brasil', 'Série A']",CR Flamengo
Yago,"['Copa do Brasil', 'Série A']",CR Flamengo
Filipe Luis,"['Copa do Brasil', 'Série A']",CR Flamengo
Rafinha,"['Copa do Brasil', 'Série A']",CR Flamengo
Rodrigo Caio,"['Copa do Brasil', 'Série A']",CR Flamengo
Juan,"['Copa do Brasil', 'Série A']",CR Flamengo
Rhodolfo,"['Copa do Brasil', 'Série A']",CR Flamengo
Thuler,"['Copa do Brasil', 'Série A']",CR Flamengo
Pablo Marí,"['Copa do Brasil', 'Série A']",CR Flamengo
Kléber,"['Copa do Brasil', 'Série A']",CR Flamengo
Dantas,"['Copa do Brasil', 'Série A']",CR Flamengo
Rafael Santos,"['Copa do Brasil', 'Série A']",CR Flamengo
João Lucas,"['Copa do Brasil', 'Série A']",CR Flamengo
Rodinei,"['Copa do Brasil', 'Série A']",CR Flamengo
Willian Arão,"['Copa do Brasil', 'Série A']",CR Flamengo
Gustavo Cuéllar,"['Copa do Brasil', 'Série A']",CR Flamengo
Léo Duarte,"['Copa do Brasil', 'Série A']",CR Flamengo
Diego,"['Copa do Brasil', 'Série A']",CR Flamengo
Renê,"['Copa do Brasil', 'Série A']",CR Flamengo
Everton Ribeiro,"['Copa do Brasil', 'Série A']",CR Flamengo
Ronaldo,"['Copa do Brasil', 'Série A']",CR Flamengo
Gerson,"['Copa do Brasil', 'Série A']",CR Flamengo
Robert Piris,"['Copa do Brasil', 'Série A']",CR Flamengo
Hugo Moura,"['Copa do Brasil', 'Série A']",CR Flamengo
Vinicius Souza,"['Copa do Brasil', 'Série A']",CR Flamengo
Yuri,"['Copa do Brasil', 'Série A']",CR Flamengo
Reinier,"['Copa do Brasil', 'Série A']",CR Flamengo
Giorgian De Arrascaeta,"['Copa do Brasil', 'Série A']",CR Flamengo
Bruno Henrique,"['Copa do Brasil', 'Série A']",CR Flamengo
Gabriel Barbosa,"['Copa do Brasil', 'Série A']",CR Flamengo
Orlando Berrío,"['Copa do Brasil', 'Série A']",CR Flamengo
Lincoln,"['Copa do Brasil', 'Série A']",CR Flamengo
Vitinho,"['Copa do Brasil', 'Série A']",CR Flamengo
Vitor Gabriel,"['Copa do Brasil', 'Série A']",CR Flamengo
Lucas Silva,"['Copa do Brasil', 'Série A']",CR Flamengo
Jorge Jesus,"['Copa do Brasil', 'Série A']",CR Flamengo
Leomir,"['Copa do Brasil', 'Série A']",CR Flamengo
Lucas França,"['Copa do Brasil', 'Série A']",Ceará SC
Richard,"['Copa do Brasil', 'Série A']",Ceará SC
Diogo Silva,"['Copa do Brasil', 'Série A']",Ceará SC
Matheus Cabral,"['Copa do Brasil', 'Série A']",Ceará SC
Samuel Xavier,"['Copa do Brasil', 'Série A']",Ceará SC
Thiago Carleto,"['Copa do Brasil', 'Série A']",Ceará SC
Valdo,"['Copa do Brasil', 'Série A']",Ceará SC
Luiz Otávio,"['Copa do Brasil', 'Série A']",Ceará SC
Tiago Alves,"['Copa do Brasil', 'Série A']",Ceará SC
João Lucas,"['Copa do Brasil', 'Série A']",Ceará SC
Brock,"['Copa do Brasil', 'Série A']",Ceará SC
Auremir,"['Copa do Brasil', 'Série A']",Ceará SC
Charles,"['Copa do Brasil', 'Série A']",Ceará SC
Cristovam,"['Copa do Brasil', 'Série A']",Ceará SC
Vinícius Moreira,"['Copa do Brasil', 'Série A']",Ceará SC
Thiago Galhardo,"['Copa do Brasil', 'Série A']",Ceará SC
Fabinho,"['Copa do Brasil', 'Série A']",Ceará SC
Ricardinho,"['Copa do Brasil', 'Série A']",Ceará SC
Pedro Ken,"['Copa do Brasil', 'Série A']",Ceará SC
Edinho,"['Copa do Brasil', 'Série A']",Ceará SC
Fernando Sobral,"['Copa do Brasil', 'Série A']",Ceará SC
William Oliveira,"['Copa do Brasil', 'Série A']",Ceará SC
Matheus Lira,"['Copa do Brasil', 'Série A']",Ceará SC
Felipe Silva,"['Copa do Brasil', 'Série A']",Ceará SC
Chico,"['Copa do Brasil', 'Série A']",Ceará SC
Leandro Carvalho,"['Copa do Brasil', 'Série A']",Ceará SC
Bergson,"['Copa do Brasil', 'Série A']",Ceará SC
Wescley,"['Copa do Brasil', 'Série A']",Ceará SC
Romário,"['Copa do Brasil', 'Série A']",Ceará SC
Felippe Cardoso,"['Copa do Brasil', 'Série A']",Ceará SC
João Paulo,"['Copa do Brasil', 'Série A']",Ceará SC
Juninho Quixadá,"['Copa do Brasil', 'Série A']",Ceará SC
Mateus Gonçalves,"['Copa do Brasil', 'Série A']",Ceará SC
Rick,"['Copa do Brasil', 'Série A']",Ceará SC
Enderson Moreira,"['Copa do Brasil', 'Série A']",Ceará SC
Felipe Alves,"['Copa do Brasil', 'Série A']",Fortaleza EC
Marcelo Boeck,"['Copa do Brasil', 'Série A']",Fortaleza EC
Matheus Inácio,"['Copa do Brasil', 'Série A']",Fortaleza EC
Matheus Jesús,"['Copa do Brasil', 'Série A']",Fortaleza EC
Max Walef,"['Copa do Brasil', 'Série A']",Fortaleza EC
Gabriel Dias,"['Copa do Brasil', 'Série A']",Fortaleza EC
Carlinhos,"['Copa do Brasil', 'Série A']",Fortaleza EC
Nathan Ribeiro,"['Copa do Brasil', 'Série A']",Fortaleza EC
Roger Carvalho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Tinga,"['Copa do Brasil', 'Série A']",Fortaleza EC
Juan Quintero,"['Copa do Brasil', 'Série A']",Fortaleza EC
Diguinho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Felipe Araruna,"['Copa do Brasil', 'Série A']",Fortaleza EC
Paulo Roberto,"['Copa do Brasil', 'Série A']",Fortaleza EC
Juninho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Felipe Pires,"['Copa do Brasil', 'Série A']",Fortaleza EC
Felipe,"['Copa do Brasil', 'Série A']",Fortaleza EC
Bruno Melo,"['Copa do Brasil', 'Série A']",Fortaleza EC
Derley,"['Copa do Brasil', 'Série A']",Fortaleza EC
Edinho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Marlon,"['Copa do Brasil', 'Série A']",Fortaleza EC
Mariano Vázquez,"['Copa do Brasil', 'Série A']",Fortaleza EC
Santiago Romero,"['Copa do Brasil', 'Série A']",Fortaleza EC
Nenê Bonilha,"['Copa do Brasil', 'Série A']",Fortaleza EC
Gustavo Coutinho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Tião,"['Copa do Brasil', 'Série A']",Fortaleza EC
Matheus Alessandro,"['Copa do Brasil', 'Série A']",Fortaleza EC
Kieza,"['Copa do Brasil', 'Série A']",Fortaleza EC
Wellington Paulista,"['Copa do Brasil', 'Série A']",Fortaleza EC
Éderson,"['Copa do Brasil', 'Série A']",Fortaleza EC
André Luis,"['Copa do Brasil', 'Série A']",Fortaleza EC
Osvaldo,"['Copa do Brasil', 'Série A']",Fortaleza EC
Romarinho,"['Copa do Brasil', 'Série A']",Fortaleza EC
Marconne Montenegro,"['Copa do Brasil', 'Série A']",Fortaleza EC
João Carlos,"['Copa do Brasil', 'Série A']",CS Alagoano
Cajuru,"['Copa do Brasil', 'Série A']",CS Alagoano
Fabrício,"['Copa do Brasil', 'Série A']",CS Alagoano
Jordi,"['Copa do Brasil', 'Série A']",CS Alagoano
Igo,"['Copa do Brasil', 'Série A']",CS Alagoano
Apodi,"['Copa do Brasil', 'Série A']",CS Alagoano
Ronaldo Alves,"['Copa do Brasil', 'Série A']",CS Alagoano
Naldo,"['Copa do Brasil', 'Série A']",CS Alagoano
Dawhan,"['Copa do Brasil', 'Série A']",CS Alagoano
Celsinho,"['Copa do Brasil', 'Série A']",CS Alagoano
Rony,"['Copa do Brasil', 'Série A']",CS Alagoano
Vital,"['Copa do Brasil', 'Série A']",CS Alagoano
Alan Costa,"['Copa do Brasil', 'Série A']",CS Alagoano
Carlinhos,"['Copa do Brasil', 'Série A']",CS Alagoano
Gérson,"['Copa do Brasil', 'Série A']",CS Alagoano
Luciano Castán,"['Copa do Brasil', 'Série A']",CS Alagoano
Pedro Rosa,"['Copa do Brasil', 'Série A']",CS Alagoano
Euller,"['Copa do Brasil', 'Série A']",CS Alagoano
Nilton,"['Copa do Brasil', 'Série A']",CS Alagoano
João Vitor,"['Copa do Brasil', 'Série A']",CS Alagoano
Didira,"['Copa do Brasil', 'Série A']",CS Alagoano
Rafinha,"['Copa do Brasil', 'Série A']",CS Alagoano
Victor Paraíba,"['Copa do Brasil', 'Série A']",CS Alagoano
Maranhão,"['Copa do Brasil', 'Série A']",CS Alagoano
Amaral,"['Copa do Brasil', 'Série A']",CS Alagoano
Jean Cleber,"['Copa do Brasil', 'Série A']",CS Alagoano
Lucas Dias,"['Copa do Brasil', 'Série A']",CS Alagoano
Jonathan Gómez,"['Copa do Brasil', 'Série A']",CS Alagoano
Madson,"['Copa do Brasil', 'Série A']",CS Alagoano
Alecsandro,"['Copa do Brasil', 'Série A']",CS Alagoano
Andrés Escobar,"['Copa do Brasil', 'Série A']",CS Alagoano
Ricardo Bueno,"['Copa do Brasil', 'Série A']",CS Alagoano
Patrick Fabiano,"['Copa do Brasil', 'Série A']",CS Alagoano
Rodolfo Gamarra,"['Copa do Brasil', 'Série A']",CS Alagoano
Héctor Bustamante,"['Copa do Brasil', 'Série A']",CS Alagoano
Gerson Júnior,"['Copa do Brasil', 'Série A']",CS Alagoano
Julian Benítez,"['Copa do Brasil', 'Série A']",CS Alagoano
Argélico Fucks,"['Copa do Brasil', 'Série A']",CS Alagoano
Tadeu,"['Copa do Brasil', 'Série A']",Goiás EC
Matheus,"['Copa do Brasil', 'Série A']",Goiás EC
Marcelo Rangel,"['Copa do Brasil', 'Série A']",Goiás EC
Marcos,"['Copa do Brasil', 'Série A']",Goiás EC
Renatinho,"['Copa do Brasil', 'Série A']",Goiás EC
Yago,"['Copa do Brasil', 'Série A']",Goiás EC
Marcelo Hermes,"['Copa do Brasil', 'Série A']",Goiás EC
Marcinho,"['Copa do Brasil', 'Série A']",Goiás EC
Kevin,"['Copa do Brasil', 'Série A']",Goiás EC
Geovane,"['Copa do Brasil', 'Série A']",Goiás EC
Fábio Sanches,"['Copa do Brasil', 'Série A']",Goiás EC
David Duarte,"['Copa do Brasil', 'Série A']",Goiás EC
Rafael Vaz,"['Copa do Brasil', 'Série A']",Goiás EC
Paulo Ricardo,"['Copa do Brasil', 'Série A']",Goiás EC
Iago,"['Copa do Brasil', 'Série A']",Goiás EC
Daniel Guedes,"['Copa do Brasil', 'Série A']",Goiás EC
Marlone,"['Copa do Brasil', 'Série A']",Goiás EC
Giovanni Augusto,"['Copa do Brasil', 'Série A']",Goiás EC
Yago,"['Copa do Brasil', 'Série A']",Goiás EC
Léo Sena,"['Copa do Brasil', 'Série A']",Goiás EC
Jefferson,"['Copa do Brasil', 'Série A']",Goiás EC
Thalles,"['Copa do Brasil', 'Série A']",Goiás EC
Rafinha,"['Copa do Brasil', 'Série A']",Goiás EC
Gilberto Júnior,"['Copa do Brasil', 'Série A']",Goiás EC
Jean Carlos,"['Copa do Brasil', 'Série A']",Goiás EC
Giovanny,"['Copa do Brasil', 'Série A']",Goiás EC
Flávio,"['Copa do Brasil', 'Série A']",Goiás EC
Yago,"['Copa do Brasil', 'Série A']",Goiás EC
Kayke,"['Copa do Brasil', 'Série A']",Goiás EC
